locus_tag	ftype	length_bp	gene	EC_number	COG	product
DINFKPHP_02068	CDS	162				hypothetical protein
DINFKPHP_02069	CDS	966				hypothetical protein
DINFKPHP_02070	CDS	477				hypothetical protein
DINFKPHP_02071	CDS	1455	icaA_2	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
DINFKPHP_02072	CDS	1560	lapB_1			Lipopolysaccharide assembly protein B
DINFKPHP_02073	CDS	3228				hypothetical protein
DINFKPHP_02074	CDS	1821				hypothetical protein
DINFKPHP_02075	CDS	183				hypothetical protein
DINFKPHP_02076	CDS	375				hypothetical protein
DINFKPHP_02077	CDS	1245				hypothetical protein
DINFKPHP_02078	CDS	2535				hypothetical protein
DINFKPHP_02079	CDS	990				hypothetical protein
DINFKPHP_02080	CDS	534				hypothetical protein
DINFKPHP_02081	CDS	804	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
DINFKPHP_02082	CDS	1278				hypothetical protein
DINFKPHP_02083	CDS	3264	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DINFKPHP_02084	CDS	387	yocK		COG1734	General stress protein 16O
DINFKPHP_02085	CDS	558	lspA_1	3.4.23.36	COG0597	Lipoprotein signal peptidase
DINFKPHP_02086	CDS	657	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
DINFKPHP_02087	CDS	1428	bamA_2			Outer membrane protein assembly factor BamA
DINFKPHP_02088	CDS	750	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
DINFKPHP_02089	CDS	1614	pyrG	6.3.4.2		CTP synthase
DINFKPHP_02090	CDS	783	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
DINFKPHP_02091	CDS	2820	tolB_3			Protein TolB
DINFKPHP_02092	CDS	987	kinE	2.7.13.3	COG2202	Sporulation kinase E
DINFKPHP_02093	CDS	1443	mcp4_2		COG0840	Methyl-accepting chemotaxis protein 4
DINFKPHP_02094	CDS	1260				hypothetical protein
DINFKPHP_02095	CDS	960				hypothetical protein
DINFKPHP_02096	CDS	3183	cph1_1	2.7.13.3		Phytochrome-like protein cph1
DINFKPHP_02097	CDS	417	rcp1			Response regulator rcp1
DINFKPHP_02098	CDS	1839	degS_2	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
DINFKPHP_02099	CDS	189	nrtP		COG2223	Nitrate/nitrite transporter NrtP
DINFKPHP_02100	CDS	1599	narK		COG2223	Nitrate/nitrite transporter NarK
DINFKPHP_02101	CDS	567	nrfH		COG3005	Cytochrome c-type protein NrfH
DINFKPHP_02102	CDS	1515	nrfA	1.7.2.2	COG3303	Cytochrome c-552
DINFKPHP_02103	CDS	1074	yrrB_3			TPR repeat-containing protein YrrB
DINFKPHP_02104	CDS	399				hypothetical protein
DINFKPHP_02105	CDS	927	nadC_2	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
DINFKPHP_02106	CDS	1971	psaB_2	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A2
DINFKPHP_02107	CDS	510	queG_2	1.17.99.6	COG1600	Epoxyqueuosine reductase
DINFKPHP_02108	CDS	1599				hypothetical protein
DINFKPHP_02109	CDS	1551	dac	3.4.16.4		D-alanyl-D-alanine carboxypeptidase
DINFKPHP_02110	CDS	528	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
DINFKPHP_02111	CDS	450				hypothetical protein
DINFKPHP_02112	CDS	1137	lysDH	1.4.1.18		Lysine 6-dehydrogenase
DINFKPHP_02113	CDS	342	yfgD		COG1393	putative protein YfgD
DINFKPHP_02114	CDS	867				hypothetical protein
DINFKPHP_02115	CDS	945				hypothetical protein
DINFKPHP_02116	CDS	1086	tolB_4		COG0823	Protein TolB
DINFKPHP_02117	CDS	858	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
DINFKPHP_02118	CDS	1182				hypothetical protein
DINFKPHP_02119	CDS	972	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
DINFKPHP_02120	CDS	1323				hypothetical protein
DINFKPHP_02121	CDS	123				hypothetical protein
DINFKPHP_02122	CDS	327				hypothetical protein
DINFKPHP_02123	CDS	768	narX	1.7.99.4		Nitrate reductase-like protein NarX
DINFKPHP_02124	CDS	639				hypothetical protein
DINFKPHP_02125	CDS	1491	narH	1.7.99.4	COG1140	Respiratory nitrate reductase 1 beta chain
DINFKPHP_02126	CDS	3618	narG	1.7.99.4	COG5013	Respiratory nitrate reductase 1 alpha chain
DINFKPHP_02127	CDS	855				hypothetical protein
DINFKPHP_02128	CDS	681	ytfE_2			Iron-sulfur cluster repair protein YtfE
DINFKPHP_02129	CDS	984	yccM_4		COG0348	Putative electron transport protein YccM
DINFKPHP_02130	CDS	1110				hypothetical protein
DINFKPHP_02131	CDS	1206				hypothetical protein
DINFKPHP_02132	CDS	726	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
DINFKPHP_02133	CDS	450	nsrR_2		COG1959	HTH-type transcriptional repressor NsrR
DINFKPHP_02134	CDS	381	rutR		COG1309	HTH-type transcriptional regulator RutR
DINFKPHP_02135	CDS	249				hypothetical protein
DINFKPHP_02136	CDS	1236				hypothetical protein
DINFKPHP_02137	CDS	786				hypothetical protein
DINFKPHP_02138	CDS	2298				hypothetical protein
DINFKPHP_02139	CDS	339				hypothetical protein
DINFKPHP_02140	CDS	579	fadR_1			Fatty acid metabolism regulator protein
DINFKPHP_02141	CDS	369				hypothetical protein
DINFKPHP_02142	CDS	552	ytfE_3			Iron-sulfur cluster repair protein YtfE
DINFKPHP_02143	CDS	519				hypothetical protein
DINFKPHP_02144	CDS	885				hypothetical protein
DINFKPHP_02145	CDS	318	groS1_2		COG0234	10 kDa chaperonin 1
DINFKPHP_02146	CDS	1635	groL		COG0459	60 kDa chaperonin
DINFKPHP_02147	CDS	1314	der			GTPase Der
DINFKPHP_02148	CDS	219				hypothetical protein
DINFKPHP_02149	CDS	942				hypothetical protein
DINFKPHP_02150	CDS	1431	egtB	1.14.99.-		Hercynine oxygenase
DINFKPHP_02151	CDS	987				hypothetical protein
DINFKPHP_02152	CDS	3840				hypothetical protein
DINFKPHP_02153	CDS	1245				hypothetical protein
DINFKPHP_02154	CDS	510	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
DINFKPHP_02155	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
DINFKPHP_02156	CDS	546	rsmD_1	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
DINFKPHP_02157	CDS	840				hypothetical protein
DINFKPHP_02158	CDS	465				hypothetical protein
DINFKPHP_02159	CDS	309	pyrDA	1.3.98.1	COG0167	putative dihydroorotate dehydrogenase A (fumarate)
DINFKPHP_02160	CDS	858				hypothetical protein
DINFKPHP_02161	CDS	2058				hypothetical protein
DINFKPHP_02162	CDS	486				hypothetical protein
DINFKPHP_02163	CDS	1872				hypothetical protein
DINFKPHP_02164	CDS	378				hypothetical protein
DINFKPHP_02165	CDS	318				hypothetical protein
DINFKPHP_02166	CDS	1191	cheB	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase
DINFKPHP_02167	CDS	1386				hypothetical protein
DINFKPHP_02168	CDS	510				hypothetical protein
DINFKPHP_02169	CDS	567				hypothetical protein
DINFKPHP_02170	CDS	3138				hypothetical protein
DINFKPHP_02171	CDS	1593				hypothetical protein
DINFKPHP_02172	CDS	2121				hypothetical protein
DINFKPHP_02173	CDS	438				hypothetical protein
DINFKPHP_02174	CDS	588				hypothetical protein
DINFKPHP_02175	CDS	1623				hypothetical protein
DINFKPHP_02176	CDS	375	copA_2	3.6.3.54	COG2217	Copper-exporting P-type ATPase
DINFKPHP_02177	CDS	699	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
DINFKPHP_02178	CDS	621				hypothetical protein
DINFKPHP_02179	CDS	2184	cirA_3		COG4771	Colicin I receptor
DINFKPHP_02180	CDS	414				hypothetical protein
DINFKPHP_02181	CDS	684				hypothetical protein
DINFKPHP_02182	CDS	420				hypothetical protein
DINFKPHP_02183	CDS	921		1.1.1.81	COG0111	Hydroxypyruvate reductase
DINFKPHP_02184	CDS	1074	serC	2.6.1.52		Phosphoserine aminotransferase
DINFKPHP_02185	CDS	531				hypothetical protein
DINFKPHP_02186	CDS	1248				hypothetical protein
DINFKPHP_02187	CDS	927				hypothetical protein
DINFKPHP_02188	CDS	258	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
DINFKPHP_02189	CDS	2340	bamA_3			Outer membrane protein assembly factor BamA
DINFKPHP_02190	CDS	3207	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
DINFKPHP_02191	CDS	507	ymdB	3.5.1.-	COG2110	O-acetyl-ADP-ribose deacetylase
DINFKPHP_02192	CDS	441				hypothetical protein
DINFKPHP_02193	CDS	357				hypothetical protein
DINFKPHP_02194	CDS	870				hypothetical protein
DINFKPHP_02195	CDS	1335		1.18.1.2	COG0492	Ferredoxin--NADP reductase
DINFKPHP_02196	CDS	1590				hypothetical protein
DINFKPHP_02197	CDS	1719		3.4.21.50		Protease 1
DINFKPHP_02198	CDS	1458				hypothetical protein
DINFKPHP_02199	CDS	750				hypothetical protein
DINFKPHP_02200	CDS	720	cdsA_2	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
DINFKPHP_02201	CDS	675	vte5	2.7.1.182		Phytol kinase
DINFKPHP_02202	CDS	1158	mftC_2	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
DINFKPHP_02203	CDS	477				hypothetical protein
DINFKPHP_02204	CDS	2199	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
DINFKPHP_02205	CDS	867				hypothetical protein
DINFKPHP_02206	CDS	903			COG1090	Epimerase family protein
DINFKPHP_02207	CDS	591				hypothetical protein
DINFKPHP_02208	CDS	402				hypothetical protein
DINFKPHP_02209	CDS	372				hypothetical protein
DINFKPHP_02210	CDS	432	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
DINFKPHP_02211	CDS	324				hypothetical protein
DINFKPHP_02212	CDS	762				hypothetical protein
DINFKPHP_02213	CDS	324	mazF	3.1.-.-	COG2337	Endoribonuclease MazF
DINFKPHP_02214	CDS	246				hypothetical protein
DINFKPHP_02215	CDS	561				hypothetical protein
DINFKPHP_02216	CDS	573				hypothetical protein
DINFKPHP_02217	CDS	1845				hypothetical protein
DINFKPHP_02218	CDS	450				hypothetical protein
DINFKPHP_02219	CDS	708				hypothetical protein
DINFKPHP_02220	CDS	720				hypothetical protein
DINFKPHP_02221	CDS	828				hypothetical protein
DINFKPHP_02222	CDS	2739	xghA	3.2.1.-		Xyloglucanase Xgh74A
DINFKPHP_02223	CDS	1380	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
DINFKPHP_02224	CDS	327	ypjD		COG1694	putative protein YpjD
DINFKPHP_02225	CDS	1155	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
DINFKPHP_02226	CDS	1002	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
DINFKPHP_02227	CDS	975		1.1.1.35	COG1250	3-hydroxybutyryl-CoA dehydrogenase
DINFKPHP_02228	CDS	1209	ackA	2.7.2.1	COG0282	Acetate kinase
DINFKPHP_02229	CDS	636	uvrY		COG2197	Response regulator UvrY
DINFKPHP_02230	CDS	942				hypothetical protein
DINFKPHP_02231	CDS	1437	patA_5	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
DINFKPHP_02232	CDS	663				hypothetical protein
DINFKPHP_02233	CDS	534	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
DINFKPHP_02234	CDS	402				hypothetical protein
DINFKPHP_02235	CDS	1947				hypothetical protein
DINFKPHP_02236	CDS	519				hypothetical protein
DINFKPHP_02237	CDS	1815		3.6.3.-		Putative multidrug export ATP-binding/permease protein
DINFKPHP_02238	CDS	426	rbfA		COG0858	30S ribosome-binding factor
DINFKPHP_02239	CDS	831	ubiG_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
DINFKPHP_02240	CDS	1236	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
DINFKPHP_02241	CDS	4458				hypothetical protein
DINFKPHP_02242	CDS	2301	prtV_5	3.4.24.-	COG3291	Pre-pro-metalloprotease PrtV
DINFKPHP_02243	CDS	498				hypothetical protein
DINFKPHP_02244	CDS	996	acm	3.2.1.17		Lysozyme M1
DINFKPHP_02245	CDS	1593	bamB_6			Outer membrane protein assembly factor BamB
DINFKPHP_02246	CDS	111				hypothetical protein
DINFKPHP_02247	CDS	1239	nanM_1	5.1.3.24	COG3055	N-acetylneuraminate epimerase
DINFKPHP_02248	CDS	408				hypothetical protein
DINFKPHP_02249	CDS	339	uppS_2	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
DINFKPHP_02250	CDS	861	cdsA_3	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
DINFKPHP_02251	CDS	1206	dxr_2	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
DINFKPHP_02252	CDS	1284		3.4.24.-	COG0750	Putative zinc metalloprotease
DINFKPHP_02253	CDS	942	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
DINFKPHP_02254	CDS	723	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DINFKPHP_02255	CDS	180				hypothetical protein
DINFKPHP_02256	CDS	807				hypothetical protein
DINFKPHP_02257	CDS	1545				hypothetical protein
DINFKPHP_02258	CDS	177				hypothetical protein
DINFKPHP_02259	CDS	606				hypothetical protein
DINFKPHP_02260	CDS	237				hypothetical protein
DINFKPHP_02261	CDS	1443				hypothetical protein
DINFKPHP_02262	CDS	612				hypothetical protein
DINFKPHP_02263	CDS	1467	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
DINFKPHP_02264	CDS	507	rcoM1			Heme-containing CO-sensing transcriptional regulator RcoM 1
DINFKPHP_02265	CDS	156				hypothetical protein
DINFKPHP_02266	CDS	1389				hypothetical protein
DINFKPHP_02267	CDS	579				hypothetical protein
DINFKPHP_02268	CDS	762	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
DINFKPHP_02269	CDS	747	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
DINFKPHP_02270	CDS	1059	selU	2.9.1.-	COG2603	tRNA 2-selenouridine synthase
DINFKPHP_02271	CDS	1020				hypothetical protein
DINFKPHP_02272	CDS	750	evgS	2.7.13.3	COG0784	Sensor protein EvgS
DINFKPHP_02273	CDS	192				hypothetical protein
DINFKPHP_02274	CDS	1071	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
DINFKPHP_02275	CDS	780	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
DINFKPHP_02276	CDS	285				hypothetical protein
DINFKPHP_02277	CDS	441	rpiB_2	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
DINFKPHP_02278	CDS	789				hypothetical protein
DINFKPHP_02279	CDS	1065	apbC_2		COG0489	Iron-sulfur cluster carrier protein
DINFKPHP_02280	CDS	1176	celE		COG2730	Cellulase/esterase CelE
DINFKPHP_02281	CDS	1338	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
DINFKPHP_02282	CDS	1131	fixK_3		COG0664	Nitrogen fixation regulation protein FixK
DINFKPHP_02283	CDS	378	crcB		COG0239	Putative fluoride ion transporter CrcB
DINFKPHP_02284	CDS	318				hypothetical protein
DINFKPHP_02285	CDS	192				hypothetical protein
DINFKPHP_02286	CDS	225				hypothetical protein
DINFKPHP_02287	CDS	723	cph1_2	2.7.13.3		Phytochrome-like protein cph1
DINFKPHP_02288	CDS	1320	cph1_3	2.7.13.3		Phytochrome-like protein cph1
DINFKPHP_02289	CDS	798				hypothetical protein
DINFKPHP_02290	CDS	1206	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
DINFKPHP_02291	CDS	1194	rqkA	2.7.11.1	COG0515	DNA damage-responsive serine/threonine-protein kinase RqkA
DINFKPHP_02292	CDS	1299	mcp4_3		COG0840	Methyl-accepting chemotaxis protein 4
DINFKPHP_02293	CDS	330				hypothetical protein
DINFKPHP_02294	CDS	852	cheR	2.1.1.80		Chemotaxis protein methyltransferase
DINFKPHP_02295	CDS	297				hypothetical protein
DINFKPHP_02296	CDS	1248				hypothetical protein
DINFKPHP_02297	CDS	348				hypothetical protein
DINFKPHP_02298	CDS	813	bamD			Outer membrane protein assembly factor BamD
DINFKPHP_02299	CDS	135				hypothetical protein
DINFKPHP_02300	CDS	660	yigZ_1		COG1739	IMPACT family member YigZ
DINFKPHP_02301	CDS	1125				hypothetical protein
DINFKPHP_02302	CDS	264				hypothetical protein
DINFKPHP_02303	CDS	1542				hypothetical protein
DINFKPHP_02304	CDS	249				hypothetical protein
DINFKPHP_02305	CDS	1083				hypothetical protein
DINFKPHP_02306	CDS	744		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
DINFKPHP_02307	CDS	135				hypothetical protein
DINFKPHP_02308	CDS	357				hypothetical protein
DINFKPHP_02309	CDS	903				hypothetical protein
DINFKPHP_02310	CDS	1089	qrcA_1	1.97.-.-		Menaquinone reductase, multiheme cytochrome c subunit
DINFKPHP_02311	CDS	303				hypothetical protein
DINFKPHP_02312	CDS	459	cheB2	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase of group 2 operon
DINFKPHP_02313	CDS	1584	rpfC_2	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
DINFKPHP_02314	CDS	306				hypothetical protein
DINFKPHP_02315	CDS	510	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
DINFKPHP_02316	CDS	873	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
DINFKPHP_02317	CDS	1131	gcvH_4		COG0509	Glycine cleavage system H protein
DINFKPHP_02318	CDS	1200				hypothetical protein
DINFKPHP_02319	CDS	657	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
DINFKPHP_02320	CDS	309	lspA_2	3.4.23.36		Lipoprotein signal peptidase
DINFKPHP_02321	CDS	912	fadM_1	1.5.5.2		Proline dehydrogenase 1
DINFKPHP_02322	CDS	180				hypothetical protein
DINFKPHP_02323	CDS	468	guaD_1	3.5.4.3	COG0590	Guanine deaminase
DINFKPHP_02324	CDS	474				hypothetical protein
DINFKPHP_02325	CDS	720	tnpA	3.1.-.-		Transposase for transposon Tn5
DINFKPHP_02326	CDS	825		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
DINFKPHP_02327	CDS	528				hypothetical protein
DINFKPHP_02328	CDS	519				hypothetical protein
DINFKPHP_02329	CDS	246				hypothetical protein
DINFKPHP_02330	CDS	951				hypothetical protein
DINFKPHP_02331	CDS	1017	tmpC		COG1744	Membrane lipoprotein TmpC
DINFKPHP_02332	CDS	303				hypothetical protein
DINFKPHP_02333	CDS	342				hypothetical protein
DINFKPHP_02334	CDS	138				hypothetical protein
DINFKPHP_02335	CDS	486				hypothetical protein
DINFKPHP_02336	CDS	129				hypothetical protein
DINFKPHP_02337	CDS	333				hypothetical protein
DINFKPHP_02338	CDS	198				hypothetical protein
DINFKPHP_02339	CDS	387				hypothetical protein
DINFKPHP_02340	CDS	744	prc	3.4.21.102	COG0793	Tail-specific protease
DINFKPHP_02341	CDS	189				hypothetical protein
DINFKPHP_02342	CDS	120				hypothetical protein
DINFKPHP_02343	CDS	1533	flp			Protein flp
DINFKPHP_02344	CDS	1293				hypothetical protein
DINFKPHP_02345	CDS	1035				hypothetical protein
DINFKPHP_02346	CDS	1254				hypothetical protein
DINFKPHP_02347	CDS	105				hypothetical protein
DINFKPHP_02348	CDS	2220	mrcA		COG5009	Penicillin-binding protein 1A
DINFKPHP_02349	CDS	1032				hypothetical protein
DINFKPHP_02350	CDS	945	mshA	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
DINFKPHP_02351	CDS	678	lolD_3	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
DINFKPHP_02352	CDS	579	stp			Multidrug resistance protein Stp
DINFKPHP_02353	CDS	570	yohD_2		COG0586	Inner membrane protein YohD
DINFKPHP_02354	CDS	243				hypothetical protein
DINFKPHP_02355	CDS	495				hypothetical protein
DINFKPHP_02356	CDS	987				hypothetical protein
DINFKPHP_02357	CDS	1707	mutL			DNA mismatch repair protein MutL
DINFKPHP_02358	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
DINFKPHP_02359	CDS	1254	arcA	3.5.3.6	COG2235	Arginine deiminase
DINFKPHP_02360	CDS	1272				hypothetical protein
DINFKPHP_02361	CDS	489	ansB_1	3.5.1.38		Glutaminase-asparaginase
DINFKPHP_02362	CDS	1671				hypothetical protein
DINFKPHP_02363	CDS	1305				hypothetical protein
DINFKPHP_02364	CDS	2277	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
DINFKPHP_02365	CDS	696	neuA_2	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
DINFKPHP_02366	CDS	465	slyA			Transcriptional regulator SlyA
DINFKPHP_02367	CDS	1350	mepA_3		COG0534	Multidrug export protein MepA
DINFKPHP_02368	CDS	507				hypothetical protein
DINFKPHP_02369	CDS	1128	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
DINFKPHP_02370	CDS	1455	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
DINFKPHP_02371	CDS	867				hypothetical protein
DINFKPHP_02372	CDS	1917				hypothetical protein
DINFKPHP_02373	CDS	972				hypothetical protein
DINFKPHP_02374	CDS	636	epsM_1	2.3.1.-	COG0110	Putative acetyltransferase EpsM
DINFKPHP_02375	CDS	1524				hypothetical protein
DINFKPHP_02376	CDS	882	ftsX_2		COG2177	Cell division protein FtsX
DINFKPHP_02377	CDS	261				hypothetical protein
DINFKPHP_02378	CDS	801	uppP_2	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
DINFKPHP_02379	CDS	837				hypothetical protein
DINFKPHP_02380	CDS	924			COG1721	putative protein
DINFKPHP_02381	CDS	321	trxA_3			Thioredoxin 1
DINFKPHP_02382	CDS	489				hypothetical protein
DINFKPHP_02383	tRNA	75				tRNA-Glu(ttc)
DINFKPHP_02384	CDS	1005	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
DINFKPHP_02385	CDS	468				hypothetical protein
DINFKPHP_02386	CDS	849				hypothetical protein
DINFKPHP_02387	CDS	567				hypothetical protein
DINFKPHP_02388	CDS	867				hypothetical protein
DINFKPHP_02389	CDS	2019	infB			Translation initiation factor IF-2
DINFKPHP_02390	CDS	204				hypothetical protein
DINFKPHP_02391	CDS	618				hypothetical protein
DINFKPHP_02392	CDS	285				hypothetical protein
DINFKPHP_02393	CDS	231				hypothetical protein
DINFKPHP_02394	CDS	672				hypothetical protein
DINFKPHP_02395	CDS	1638				hypothetical protein
DINFKPHP_02396	CDS	834				hypothetical protein
DINFKPHP_02397	CDS	420	yidD			Putative membrane protein insertion efficiency factor
DINFKPHP_02398	CDS	690				hypothetical protein
DINFKPHP_02399	CDS	423				hypothetical protein
DINFKPHP_02400	CDS	177				hypothetical protein
DINFKPHP_02401	CDS	189				hypothetical protein
DINFKPHP_02402	CDS	1365				hypothetical protein
DINFKPHP_02403	CDS	699				hypothetical protein
DINFKPHP_02404	CDS	210				hypothetical protein
DINFKPHP_02405	CDS	690	srrA_2		COG0745	Transcriptional regulatory protein SrrA
DINFKPHP_02406	CDS	1062	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
DINFKPHP_02407	CDS	1107				hypothetical protein
DINFKPHP_02408	CDS	1407	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
DINFKPHP_02409	CDS	918	lpxD_2	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
DINFKPHP_02410	CDS	2406				hypothetical protein
DINFKPHP_02411	CDS	1083	pepC_2	3.4.22.40	COG3579	Aminopeptidase C
DINFKPHP_02412	CDS	1344	tilS_1	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
DINFKPHP_02413	CDS	333	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
DINFKPHP_02414	CDS	864	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
DINFKPHP_02415	CDS	99				hypothetical protein
DINFKPHP_02416	CDS	3063	lapB_2			Lipopolysaccharide assembly protein B
DINFKPHP_02417	CDS	1737				hypothetical protein
