locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBFFFBAL_02075	CDS	630				hypothetical protein
EBFFFBAL_02076	CDS	732	pyrH	2.7.4.22	COG0528	Uridylate kinase
EBFFFBAL_02077	CDS	624	tsf		COG0264	Elongation factor Ts
EBFFFBAL_02078	CDS	993	rpsB		COG0052	30S ribosomal protein S2
EBFFFBAL_02079	CDS	1296	yhjX			putative MFS-type transporter YhjX
EBFFFBAL_02080	CDS	2517	gyrA_1	5.99.1.3	COG0188	DNA gyrase subunit A
EBFFFBAL_02081	CDS	990	add2	3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
EBFFFBAL_02082	CDS	1260				hypothetical protein
EBFFFBAL_02083	CDS	1248	rbsC		COG1172	Ribose import permease protein RbsC
EBFFFBAL_02084	CDS	1542	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
EBFFFBAL_02085	CDS	1029	tmpC		COG1744	Membrane lipoprotein TmpC
EBFFFBAL_02086	CDS	306				hypothetical protein
EBFFFBAL_02087	CDS	732				hypothetical protein
EBFFFBAL_02088	CDS	1491	crhR	3.6.4.13		RNA helicase CrhR
EBFFFBAL_02089	CDS	1833			COG1132	putative ABC transporter ATP-binding protein
EBFFFBAL_02090	CDS	1833		3.6.3.-		Putative multidrug export ATP-binding/permease protein
EBFFFBAL_02091	CDS	1326	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
EBFFFBAL_02092	CDS	861	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EBFFFBAL_02093	CDS	1173	aroC	4.2.3.5	COG0082	Chorismate synthase
EBFFFBAL_02094	CDS	1572	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
EBFFFBAL_02095	CDS	282				hypothetical protein
EBFFFBAL_02096	CDS	1146				hypothetical protein
EBFFFBAL_02097	CDS	2151	yhgF		COG2183	Protein YhgF
EBFFFBAL_02098	CDS	699				hypothetical protein
EBFFFBAL_02099	CDS	372	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
EBFFFBAL_02100	CDS	1056	aroF_2	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
EBFFFBAL_02101	CDS	858	tyrC_2	1.3.1.43		Cyclohexadienyl dehydrogenase
EBFFFBAL_02102	CDS	1197	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
EBFFFBAL_02103	CDS	840	pheA		COG0077	P-protein
EBFFFBAL_02104	CDS	1590	cdaR_1		COG3835	Carbohydrate diacid regulator
EBFFFBAL_02105	CDS	195				hypothetical protein
EBFFFBAL_02106	CDS	1665	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
EBFFFBAL_02107	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
EBFFFBAL_02108	CDS	549	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
EBFFFBAL_02109	CDS	1014	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
EBFFFBAL_02110	CDS	1623	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
EBFFFBAL_02111	CDS	1416	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
EBFFFBAL_02112	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
EBFFFBAL_02113	CDS	1557	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
EBFFFBAL_02114	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
EBFFFBAL_02115	CDS	705				hypothetical protein
EBFFFBAL_02116	CDS	981	oppC		COG1173	Oligopeptide transport system permease protein OppC
EBFFFBAL_02117	CDS	1065	dppB_1		COG0601	Dipeptide transport system permease protein DppB
EBFFFBAL_02118	CDS	2022	hbpA_1		COG0747	Heme-binding protein A
EBFFFBAL_02119	CDS	990	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
EBFFFBAL_02120	CDS	993	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
EBFFFBAL_02121	CDS	1314	egtB	1.14.99.50		Hercynine oxygenase
EBFFFBAL_02122	CDS	996	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
EBFFFBAL_02123	CDS	111				hypothetical protein
EBFFFBAL_02124	CDS	999				hypothetical protein
EBFFFBAL_02125	CDS	1167				hypothetical protein
EBFFFBAL_02126	CDS	1164	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
EBFFFBAL_02127	CDS	1734	nrfH		COG3005	Cytochrome c-type protein NrfH
EBFFFBAL_02128	CDS	1644				hypothetical protein
EBFFFBAL_02129	CDS	933	dagK_3	2.7.1.107	COG1597	Diacylglycerol kinase
EBFFFBAL_02130	CDS	573				hypothetical protein
EBFFFBAL_02131	CDS	1356				hypothetical protein
EBFFFBAL_02132	CDS	888				hypothetical protein
EBFFFBAL_02133	CDS	615	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
EBFFFBAL_02134	CDS	1029	mshD_3	2.3.1.189	COG0456	Mycothiol acetyltransferase
EBFFFBAL_02135	CDS	1026	mshD_4	2.3.1.189		Mycothiol acetyltransferase
EBFFFBAL_02136	CDS	222				hypothetical protein
EBFFFBAL_02137	CDS	186				hypothetical protein
EBFFFBAL_02138	CDS	1311		2.7.1.165	COG2379	D-glycerate 2-kinase
EBFFFBAL_02139	CDS	1038				hypothetical protein
EBFFFBAL_02140	CDS	831	ybbN		COG3118	putative protein YbbN
EBFFFBAL_02141	CDS	2370				Universal stress protein
EBFFFBAL_02142	CDS	987	xynC	3.2.1.8		Endo-1,4-beta-xylanase C
EBFFFBAL_02143	tRNA	96				tRNA-SeC(tca)
EBFFFBAL_02144	CDS	1224				hypothetical protein
EBFFFBAL_02145	CDS	1506				hypothetical protein
EBFFFBAL_02146	CDS	972				hypothetical protein
EBFFFBAL_02147	CDS	1776				hypothetical protein
EBFFFBAL_02148	CDS	1011	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
EBFFFBAL_02149	CDS	354				hypothetical protein
EBFFFBAL_02150	CDS	375				hypothetical protein
EBFFFBAL_02151	CDS	666				hypothetical protein
EBFFFBAL_02152	CDS	771	mta		COG0789	HTH-type transcriptional activator mta
EBFFFBAL_02153	CDS	597				hypothetical protein
EBFFFBAL_02154	CDS	756	pyrD_2	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
EBFFFBAL_02155	CDS	756	bdbD_2		COG1651	Disulfide bond formation protein D
EBFFFBAL_02156	CDS	903		2.1.1.315		27-O-demethylrifamycin SV methyltransferase
EBFFFBAL_02157	CDS	1314	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
EBFFFBAL_02158	CDS	414			COG1959	Putative HTH-type transcriptional regulator
EBFFFBAL_02159	CDS	1653	hutU	4.2.1.49		Urocanate hydratase
EBFFFBAL_02160	CDS	366				hypothetical protein
EBFFFBAL_02161	CDS	633			COG0546	putative protein
EBFFFBAL_02162	CDS	1179	pbuE		COG2814	Purine efflux pump PbuE
EBFFFBAL_02163	CDS	1344	ctpB_2	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
EBFFFBAL_02164	CDS	807				hypothetical protein
EBFFFBAL_02165	CDS	186				hypothetical protein
EBFFFBAL_02166	CDS	1998	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
EBFFFBAL_02167	CDS	1440	pdhC_2	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EBFFFBAL_02168	CDS	1398	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
EBFFFBAL_02169	CDS	600				hypothetical protein
EBFFFBAL_02170	CDS	240				hypothetical protein
EBFFFBAL_02171	CDS	675	vfr		COG0664	Cyclic AMP receptor-like protein
EBFFFBAL_02172	CDS	825				hypothetical protein
EBFFFBAL_02173	CDS	546	hpt_2	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
EBFFFBAL_02174	CDS	420				hypothetical protein
EBFFFBAL_02175	CDS	1104	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
EBFFFBAL_02176	CDS	1029				hypothetical protein
EBFFFBAL_02177	CDS	765				hypothetical protein
EBFFFBAL_02178	CDS	642				hypothetical protein
EBFFFBAL_02179	CDS	306				hypothetical protein
EBFFFBAL_02180	CDS	1083	mutY	3.2.2.-		Adenine DNA glycosylase
EBFFFBAL_02181	CDS	306				hypothetical protein
EBFFFBAL_02182	CDS	675	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
EBFFFBAL_02183	CDS	969	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
EBFFFBAL_02184	CDS	819	znuC	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
EBFFFBAL_02185	CDS	837	mntB			Manganese transport system membrane protein MntB
EBFFFBAL_02186	CDS	816	menG_3	2.1.1.163		Demethylmenaquinone methyltransferase
EBFFFBAL_02187	CDS	993		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
EBFFFBAL_02188	CDS	894	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
EBFFFBAL_02189	CDS	744	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
EBFFFBAL_02190	CDS	1134	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
EBFFFBAL_02191	CDS	642				hypothetical protein
EBFFFBAL_02192	CDS	1140				hypothetical protein
EBFFFBAL_02193	CDS	528				hypothetical protein
EBFFFBAL_02194	CDS	822				hypothetical protein
EBFFFBAL_02195	tRNA	74				tRNA-Asn(gtt)
EBFFFBAL_02196	CDS	942			COG0463	putative protein
EBFFFBAL_02197	CDS	678				hypothetical protein
EBFFFBAL_02198	CDS	606				hypothetical protein
EBFFFBAL_02199	CDS	1569				hypothetical protein
EBFFFBAL_02200	CDS	1188	gsiD		COG1173	Glutathione transport system permease protein GsiD
EBFFFBAL_02201	CDS	1017	dppB_2		COG0601	Dipeptide transport system permease protein DppB
EBFFFBAL_02202	CDS	1674	hbpA_2		COG0747	Heme-binding protein A
EBFFFBAL_02203	CDS	657	degU_3		COG2197	Transcriptional regulatory protein DegU
EBFFFBAL_02204	CDS	1203	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
EBFFFBAL_02205	CDS	1281	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
EBFFFBAL_02206	CDS	942	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
EBFFFBAL_02207	CDS	522				hypothetical protein
EBFFFBAL_02208	CDS	708				putative protein
EBFFFBAL_02209	CDS	930	qmcA_2		COG0330	Protein QmcA
EBFFFBAL_02210	CDS	384				hypothetical protein
EBFFFBAL_02211	CDS	372				hypothetical protein
EBFFFBAL_02212	CDS	2304	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
EBFFFBAL_02213	CDS	255	hybG		COG0298	Hydrogenase maturation factor HybG
EBFFFBAL_02214	CDS	1110	hypD		COG0409	Hydrogenase maturation factor HypD
EBFFFBAL_02215	CDS	1074	hypE	4.2.1.-		Carbamoyl dehydratase HypE
EBFFFBAL_02216	CDS	609	sdhB_2	1.3.5.-	COG0479	8-methylmenaquinol:fumarate reductase iron-sulfur subunit
EBFFFBAL_02217	CDS	945	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
EBFFFBAL_02218	CDS	2013	rsxB_1			Electron transport complex subunit RsxB
EBFFFBAL_02219	CDS	471				hypothetical protein
EBFFFBAL_02220	CDS	996	hoxY	1.12.1.2		NAD-reducing hydrogenase HoxS subunit delta
EBFFFBAL_02221	CDS	1467	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
EBFFFBAL_02222	CDS	531				hypothetical protein
EBFFFBAL_02223	CDS	1131				hypothetical protein
EBFFFBAL_02224	CDS	924				hypothetical protein
EBFFFBAL_02225	CDS	690				hypothetical protein
EBFFFBAL_02226	CDS	900	ctaB_3	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
EBFFFBAL_02227	CDS	906	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
EBFFFBAL_02228	CDS	1476				hypothetical protein
EBFFFBAL_02229	CDS	744			COG0664	Cyclic AMP receptor protein
EBFFFBAL_02230	CDS	447				hypothetical protein
EBFFFBAL_02231	CDS	1905	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
EBFFFBAL_02232	CDS	696	liaR_3		COG2197	Transcriptional regulatory protein LiaR
EBFFFBAL_02233	CDS	363				hypothetical protein
EBFFFBAL_02234	CDS	879	petJ_2			Cytochrome c6
EBFFFBAL_02235	CDS	3627	narG	1.7.99.4	COG5013	Respiratory nitrate reductase 1 alpha chain
EBFFFBAL_02236	CDS	1509	narH	1.7.99.4	COG1140	Respiratory nitrate reductase 1 beta chain
EBFFFBAL_02237	CDS	504				hypothetical protein
EBFFFBAL_02238	CDS	696	narX	1.7.99.4		Nitrate reductase-like protein NarX
EBFFFBAL_02239	CDS	1473	narT		COG2223	putative nitrate transporter NarT
EBFFFBAL_02240	CDS	1551	narK		COG2223	Nitrate/nitrite transporter NarK
EBFFFBAL_02241	CDS	651				hypothetical protein
EBFFFBAL_02242	CDS	2067	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
EBFFFBAL_02243	CDS	753	qcrB		COG1290	Menaquinol-cytochrome c reductase cytochrome b subunit
EBFFFBAL_02244	CDS	783				hypothetical protein
EBFFFBAL_02245	CDS	1236	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
EBFFFBAL_02246	CDS	483				hypothetical protein
EBFFFBAL_02247	CDS	321				hypothetical protein
EBFFFBAL_02248	CDS	141				hypothetical protein
EBFFFBAL_02249	CDS	1098				hypothetical protein
EBFFFBAL_02250	CDS	1248		3.4.11.-		Aminopeptidase 2
EBFFFBAL_02251	CDS	576				hypothetical protein
EBFFFBAL_02252	CDS	2148	phnE		COG3639	Phosphate-import permease protein PhnE
EBFFFBAL_02253	CDS	768	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
EBFFFBAL_02254	CDS	900	phnD2		COG3221	putative ABC transporter phosphonate/phosphite binding protein PhnD2
EBFFFBAL_02255	CDS	783				hypothetical protein
EBFFFBAL_02256	CDS	1317	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
EBFFFBAL_02257	CDS	2502	lon1	3.4.21.53	COG0466	Lon protease 1
EBFFFBAL_02258	CDS	873				hypothetical protein
EBFFFBAL_02259	CDS	804	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
EBFFFBAL_02260	CDS	921				hypothetical protein
EBFFFBAL_02261	CDS	2649	gyrA_2	5.99.1.3	COG0188	DNA gyrase subunit A
EBFFFBAL_02262	CDS	255				hypothetical protein
EBFFFBAL_02263	CDS	738	yadH		COG0842	Inner membrane transport permease YadH
EBFFFBAL_02264	CDS	1011	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
EBFFFBAL_02265	CDS	690	ubiE_3	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EBFFFBAL_02266	CDS	1260			COG1055	putative transporter
EBFFFBAL_02267	CDS	756				hypothetical protein
EBFFFBAL_02268	CDS	1848	rpfG_4	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
EBFFFBAL_02269	CDS	918	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
EBFFFBAL_02270	CDS	1131	dnaJ_2		COG0484	Chaperone protein DnaJ
EBFFFBAL_02271	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
EBFFFBAL_02272	CDS	543	grpE		COG0576	Protein GrpE
EBFFFBAL_02273	CDS	1128	hrcA		COG1420	Heat-inducible transcription repressor HrcA
EBFFFBAL_02274	CDS	657				hypothetical protein
EBFFFBAL_02275	CDS	540	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
EBFFFBAL_02276	CDS	768				Purine-binding protein
EBFFFBAL_02277	CDS	1530	mglA_1	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EBFFFBAL_02278	CDS	1107	frcC		COG1172	Fructose import permease protein FrcC
EBFFFBAL_02279	CDS	966				hypothetical protein
EBFFFBAL_02280	CDS	942	rlmN_2	2.1.1.-		Dual-specificity RNA methyltransferase RlmN
EBFFFBAL_02281	CDS	888	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
EBFFFBAL_02282	CDS	651	entB	6.3.2.14	COG1535	Enterobactin synthase component B
EBFFFBAL_02283	CDS	618	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
EBFFFBAL_02284	CDS	873	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
EBFFFBAL_02285	CDS	567	ycgJ_1	2.1.1.-		putative methyltransferase YcgJ
EBFFFBAL_02286	CDS	723	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
EBFFFBAL_02287	CDS	1671	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
EBFFFBAL_02288	CDS	1545	mglA_2	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EBFFFBAL_02289	CDS	1005				Purine-binding protein
EBFFFBAL_02290	CDS	381	mfd	3.6.4.-		Transcription-repair-coupling factor
EBFFFBAL_02291	CDS	1866	uvrC		COG0322	UvrABC system protein C
EBFFFBAL_02292	CDS	144				hypothetical protein
EBFFFBAL_02293	CDS	1605				hypothetical protein
EBFFFBAL_02294	CDS	150				hypothetical protein
EBFFFBAL_02295	CDS	672				hypothetical protein
EBFFFBAL_02296	CDS	354	fhaA_1		COG1716	FHA domain-containing protein FhaA
EBFFFBAL_02297	CDS	630	rpoE		COG1595	ECF RNA polymerase sigma-E factor
EBFFFBAL_02298	CDS	240				hypothetical protein
EBFFFBAL_02299	CDS	1074				hypothetical protein
EBFFFBAL_02300	CDS	507				hypothetical protein
EBFFFBAL_02301	CDS	1551	murJ_1		COG0728	putative lipid II flippase MurJ
EBFFFBAL_02302	CDS	513				hypothetical protein
EBFFFBAL_02303	CDS	1014				hypothetical protein
EBFFFBAL_02304	CDS	1221				hypothetical protein
EBFFFBAL_02305	CDS	681	rplI			50S ribosomal protein L9
EBFFFBAL_02306	CDS	1272	rodZ			Cytoskeleton protein RodZ
EBFFFBAL_02307	CDS	1386	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
EBFFFBAL_02308	CDS	744				hypothetical protein
EBFFFBAL_02309	CDS	1116	nlpD_2			Murein hydrolase activator NlpD
EBFFFBAL_02310	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
EBFFFBAL_02311	CDS	540	nudF_2	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
EBFFFBAL_02312	CDS	639				hypothetical protein
EBFFFBAL_02313	CDS	306	ypjD		COG1694	putative protein YpjD
EBFFFBAL_02314	CDS	1302				hypothetical protein
EBFFFBAL_02315	CDS	1512				hypothetical protein
EBFFFBAL_02316	CDS	1932				hypothetical protein
EBFFFBAL_02317	CDS	1527				hypothetical protein
EBFFFBAL_02318	CDS	720	neoG	1.1.3.43		Paromamine 6'-oxidase
EBFFFBAL_02319	CDS	861				hypothetical protein
EBFFFBAL_02320	CDS	1539				hypothetical protein
EBFFFBAL_02321	CDS	894				hypothetical protein
EBFFFBAL_02322	CDS	954			COG0463	putative protein
EBFFFBAL_02323	tRNA	73				tRNA-Lys(ttt)
EBFFFBAL_02324	CDS	1320	cpgS	6.5.-.-		Cyclic 2,3-diphosphoglycerate synthetase
EBFFFBAL_02325	CDS	1518	nreB_2	2.7.13.3		Oxygen sensor histidine kinase NreB
EBFFFBAL_02326	CDS	645	nreC_3		COG2197	Oxygen regulatory protein NreC
EBFFFBAL_02327	CDS	129				hypothetical protein
EBFFFBAL_02328	CDS	375				hypothetical protein
EBFFFBAL_02329	CDS	894				hypothetical protein
EBFFFBAL_02330	CDS	807	qrcC	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
EBFFFBAL_02331	CDS	1221	qrcD			Menaquinone reductase, integral membrane subunit
EBFFFBAL_02332	CDS	993	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
EBFFFBAL_02333	CDS	822	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
EBFFFBAL_02334	CDS	729	uppS	2.5.1.-	COG0020	Isoprenyl transferase
EBFFFBAL_02335	CDS	558	frr		COG0233	Ribosome-recycling factor
EBFFFBAL_02336	CDS	459				hypothetical protein
EBFFFBAL_02337	CDS	1707			COG1055	putative transporter
EBFFFBAL_02338	CDS	621				hypothetical protein
EBFFFBAL_02339	CDS	1203	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
EBFFFBAL_02340	CDS	921	argF_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase
EBFFFBAL_02341	CDS	336				hypothetical protein
EBFFFBAL_02342	CDS	606				hypothetical protein
EBFFFBAL_02343	CDS	1023				hypothetical protein
EBFFFBAL_02344	CDS	402	scpA_3	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
EBFFFBAL_02345	CDS	1014		3.6.-.-	COG1703	putative GTPase
EBFFFBAL_02346	CDS	549	speG_2	2.3.1.57		Spermidine N(1)-acetyltransferase
EBFFFBAL_02347	CDS	996	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
EBFFFBAL_02348	CDS	828	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
EBFFFBAL_02349	CDS	993				hypothetical protein
EBFFFBAL_02350	CDS	852	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
EBFFFBAL_02351	CDS	4035	secA		COG0653	Protein translocase subunit SecA
EBFFFBAL_02352	CDS	489				hypothetical protein
EBFFFBAL_02353	CDS	339				hypothetical protein
EBFFFBAL_02354	CDS	420	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
EBFFFBAL_02355	CDS	264				hypothetical protein
EBFFFBAL_02356	CDS	936	thrB_2	2.7.1.39	COG2334	Homoserine kinase
EBFFFBAL_02357	CDS	4026	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
EBFFFBAL_02358	CDS	1170				hypothetical protein
EBFFFBAL_02359	CDS	1848				hypothetical protein
EBFFFBAL_02360	CDS	1575	pepN_2	3.4.11.2		Aminopeptidase N
EBFFFBAL_02361	CDS	3159	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
EBFFFBAL_02362	CDS	534				hypothetical protein
EBFFFBAL_02363	CDS	693				hypothetical protein
EBFFFBAL_02364	CDS	1200	alr1	5.1.1.1	COG0787	Alanine racemase 1
EBFFFBAL_02365	CDS	420				hypothetical protein
EBFFFBAL_02366	CDS	627	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
EBFFFBAL_02367	CDS	642	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
EBFFFBAL_02368	CDS	933	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
EBFFFBAL_02369	CDS	1041	ltaA	4.1.2.49		L-allo-threonine aldolase
EBFFFBAL_02370	CDS	903	xerD		COG4974	Tyrosine recombinase XerD
EBFFFBAL_02371	CDS	837	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
EBFFFBAL_02372	CDS	705				hypothetical protein
EBFFFBAL_02373	CDS	537				hypothetical protein
EBFFFBAL_02374	CDS	1896				hypothetical protein
EBFFFBAL_02375	CDS	933	rpsA_2		COG0539	30S ribosomal protein S1
EBFFFBAL_02376	CDS	2292	spoIIIE_2		COG1674	DNA translocase SpoIIIE
EBFFFBAL_02377	CDS	660	pgsA1	2.7.8.11	COG0558	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
EBFFFBAL_02378	CDS	816	lgt_2	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
EBFFFBAL_02379	CDS	756	rbn	3.1.-.-	COG1234	Ribonuclease BN
EBFFFBAL_02380	CDS	516	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
EBFFFBAL_02381	CDS	525				hypothetical protein
EBFFFBAL_02382	CDS	1218	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
EBFFFBAL_02383	CDS	2628	rodA		COG0772	putative FtsW-like protein
EBFFFBAL_02384	CDS	867	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
EBFFFBAL_02385	CDS	231			COG4628	DNA-binding protein
EBFFFBAL_02386	CDS	1131				hypothetical protein
EBFFFBAL_02387	CDS	420	fhaB		COG1716	FHA domain-containing protein FhaB
EBFFFBAL_02388	CDS	786	fhaA_2		COG1716	FHA domain-containing protein FhaA
EBFFFBAL_02389	CDS	477				hypothetical protein
EBFFFBAL_02390	CDS	477	ybaK_3	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
EBFFFBAL_02391	CDS	1392	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
EBFFFBAL_02392	CDS	690	baeR_2		COG0745	Transcriptional regulatory protein BaeR
EBFFFBAL_02393	CDS	750				hypothetical protein
EBFFFBAL_02394	CDS	1314	rubB	1.18.1.1	COG1251	Rubredoxin-NAD(+) reductase
EBFFFBAL_02395	CDS	819				hypothetical protein
EBFFFBAL_02396	CDS	1710	hmcA			High-molecular-weight cytochrome c
EBFFFBAL_02397	CDS	2049	uvrB		COG0556	UvrABC system protein B
EBFFFBAL_02398	CDS	348				hypothetical protein
EBFFFBAL_02399	CDS	732	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
EBFFFBAL_02400	CDS	1425				hypothetical protein
EBFFFBAL_02401	CDS	657	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
EBFFFBAL_02402	CDS	1299				hypothetical protein
EBFFFBAL_02403	CDS	720	comM_1		COG0606	Competence protein ComM
EBFFFBAL_02404	CDS	1452				hypothetical protein
EBFFFBAL_02405	CDS	873	comM_2		COG0606	Competence protein ComM
EBFFFBAL_02406	CDS	873				hypothetical protein
EBFFFBAL_02407	CDS	1146	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
EBFFFBAL_02408	CDS	2403	ytrF_2		COG0577	ABC transporter permease YtrF
EBFFFBAL_02409	tRNA	88				tRNA-Ser(gga)
EBFFFBAL_02410	CDS	393				hypothetical protein
EBFFFBAL_02411	CDS	1086				hypothetical protein
EBFFFBAL_02412	CDS	558	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
EBFFFBAL_02413	CDS	414				hypothetical protein
EBFFFBAL_02414	CDS	768	bphD_2	3.7.1.8	COG0596	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
EBFFFBAL_02415	CDS	2832		3.1.21.4		Type IIS restriction enzyme Eco57I
EBFFFBAL_02416	CDS	420				hypothetical protein
EBFFFBAL_02417	CDS	450				hypothetical protein
EBFFFBAL_02418	CDS	1005				hypothetical protein
EBFFFBAL_02419	CDS	1038				hypothetical protein
EBFFFBAL_02420	CDS	1761				hypothetical protein
EBFFFBAL_02421	CDS	189				hypothetical protein
EBFFFBAL_02422	CDS	156				hypothetical protein
EBFFFBAL_02423	CDS	603				hypothetical protein
EBFFFBAL_02424	CDS	1134				hypothetical protein
EBFFFBAL_02425	CDS	849				hypothetical protein
EBFFFBAL_02426	CDS	2577				hypothetical protein
