locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBEMIEPC_01749	CDS	2070	ligA	6.5.1.2	COG0272	DNA ligase
MBEMIEPC_01750	CDS	645	zipA		COG3115	Cell division protein ZipA
MBEMIEPC_01751	CDS	1329	opuE_1		COG0591	Osmoregulated proline transporter OpuE
MBEMIEPC_01752	CDS	627				hypothetical protein
MBEMIEPC_01753	CDS	1131	naaB	1.13.11.64		5-nitrosalicylic acid 1,2-dioxygenase
MBEMIEPC_01754	CDS	1230	nagG	1.14.13.172		Salicylate 5-hydroxylase, large oxygenase component
MBEMIEPC_01755	CDS	471	nagH	1.14.13.172		Salicylate 5-hydroxylase, small oxygenase component
MBEMIEPC_01756	CDS	462	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
MBEMIEPC_01757	CDS	471	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MBEMIEPC_01758	CDS	1407	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
MBEMIEPC_01759	CDS	1776	mutL			DNA mismatch repair protein MutL
MBEMIEPC_01760	CDS	921	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MBEMIEPC_01761	CDS	231	hfq_2		COG1923	RNA-binding protein Hfq
MBEMIEPC_01762	CDS	396				hypothetical protein
MBEMIEPC_01763	CDS	1107				hypothetical protein
MBEMIEPC_01764	CDS	1935	cprA	3.8.1.-		3-chloro-4-hydroxyphenylacetate reductive dehalogenase
MBEMIEPC_01765	CDS	399	gfa	4.4.1.22		Glutathione-dependent formaldehyde-activating enzyme
MBEMIEPC_01766	CDS	318				hypothetical protein
MBEMIEPC_01767	CDS	1215				hypothetical protein
MBEMIEPC_01768	CDS	780				hypothetical protein
MBEMIEPC_01769	CDS	465				hypothetical protein
MBEMIEPC_01770	CDS	351	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
MBEMIEPC_01771	CDS	1584	mepM_2	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MBEMIEPC_01772	CDS	1287	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MBEMIEPC_01773	tRNA	76				tRNA-Ala(tgc)
MBEMIEPC_01774	tRNA	77				tRNA-Ile(gat)
MBEMIEPC_01775	CDS	948	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
MBEMIEPC_01776	CDS	714				hypothetical protein
MBEMIEPC_01777	tRNA	76				tRNA-Thr(tgt)
MBEMIEPC_01778	CDS	1482	swrC_2		COG0841	Swarming motility protein SwrC
MBEMIEPC_01779	CDS	1242	luxA_2	1.14.14.3		Alkanal monooxygenase alpha chain
MBEMIEPC_01780	CDS	192				hypothetical protein
MBEMIEPC_01781	CDS	1884	cmdD			Chondramide synthase cmdD
MBEMIEPC_01782	CDS	288				hypothetical protein
MBEMIEPC_01783	CDS	1848		3.6.3.-		Putative multidrug export ATP-binding/permease protein
MBEMIEPC_01784	CDS	1872			COG1132	putative ABC transporter ATP-binding protein
MBEMIEPC_01785	CDS	396		2.8.1.-	COG0607	Sulfurtransferase
MBEMIEPC_01786	CDS	1587	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
MBEMIEPC_01787	CDS	1194	cph2_2			Phytochrome-like protein cph2
MBEMIEPC_01788	CDS	1308	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
MBEMIEPC_01789	CDS	483	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
MBEMIEPC_01790	CDS	1011			COG1638	Solute-binding protein
MBEMIEPC_01791	CDS	852				hypothetical protein
MBEMIEPC_01792	CDS	663	gloC_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MBEMIEPC_01793	CDS	741	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MBEMIEPC_01794	CDS	798				hypothetical protein
MBEMIEPC_01795	CDS	777	crt_5	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MBEMIEPC_01796	CDS	603	pspA_2	3.1.3.3	COG0406	Phosphoserine phosphatase 1
MBEMIEPC_01797	CDS	804	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
MBEMIEPC_01798	CDS	402				hypothetical protein
MBEMIEPC_01799	CDS	864	bamD_2			Outer membrane protein assembly factor BamD
MBEMIEPC_01800	CDS	249				hypothetical protein
MBEMIEPC_01801	CDS	1506	gltB_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
MBEMIEPC_01802	CDS	1737	kch		COG1226	Voltage-gated potassium channel Kch
MBEMIEPC_01803	CDS	441	baiE	4.2.1.106		Bile acid 7-alpha dehydratase
MBEMIEPC_01804	CDS	885				hypothetical protein
MBEMIEPC_01805	CDS	387				hypothetical protein
MBEMIEPC_01806	CDS	1260				hypothetical protein
MBEMIEPC_01807	CDS	894				hypothetical protein
MBEMIEPC_01808	CDS	1749		3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_01809	CDS	1080				hypothetical protein
MBEMIEPC_01810	CDS	927	gno	1.1.1.-		Gluconate 5-dehydrogenase
MBEMIEPC_01811	CDS	1593	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
MBEMIEPC_01812	CDS	813	pomA_1		COG1291	Chemotaxis protein PomA
MBEMIEPC_01813	CDS	570				hypothetical protein
MBEMIEPC_01814	CDS	2091	qbdA_2	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
MBEMIEPC_01815	CDS	1242		1.14.-.-	COG2124	Cytochrome P450 107B1
MBEMIEPC_01816	CDS	1893	pvaA	1.1.2.6		Polyvinylalcohol dehydrogenase
MBEMIEPC_01817	CDS	282	cpdR			Response regulator receiver protein CpdR
MBEMIEPC_01818	CDS	1098	bamB		COG1520	Outer membrane protein assembly factor BamB
MBEMIEPC_01819	CDS	1419	der		COG1160	GTPase Der
MBEMIEPC_01820	CDS	813	mepM_3	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MBEMIEPC_01821	CDS	654	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MBEMIEPC_01822	CDS	252				hypothetical protein
MBEMIEPC_01823	CDS	834	truA_1	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MBEMIEPC_01824	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MBEMIEPC_01825	CDS	1794				hypothetical protein
MBEMIEPC_01826	CDS	774	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
MBEMIEPC_01827	CDS	1848	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MBEMIEPC_01828	CDS	354				hypothetical protein
MBEMIEPC_01829	CDS	579	syd			Protein Syd
MBEMIEPC_01830	CDS	1311	aroA_1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
MBEMIEPC_01831	CDS	516	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MBEMIEPC_01832	CDS	813	alkA_1		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
MBEMIEPC_01833	CDS	2910	cirA_3		COG4771	Colicin I receptor
MBEMIEPC_01834	CDS	1431		1.13.11.82		8'-apo-carotenoid 13,14-cleaving dioxygenase
MBEMIEPC_01835	CDS	765	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
MBEMIEPC_01836	CDS	981	hmuU		COG0609	Hemin transport system permease protein HmuU
MBEMIEPC_01837	CDS	597	sfsA		COG1489	Sugar fermentation stimulation protein A
MBEMIEPC_01838	CDS	1176	ftsK		COG1674	DNA translocase FtsK
MBEMIEPC_01839	CDS	636	lolA		COG2834	Outer-membrane lipoprotein carrier protein
MBEMIEPC_01840	CDS	717	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MBEMIEPC_01841	CDS	831	folP	2.5.1.15	COG0294	Dihydropteroate synthase
MBEMIEPC_01842	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MBEMIEPC_01843	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
MBEMIEPC_01844	CDS	372	secG		COG1314	Protein-export membrane protein SecG
MBEMIEPC_01845	CDS	1203	yfdE_3	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_01846	CDS	1131	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MBEMIEPC_01847	CDS	780	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MBEMIEPC_01848	CDS	1173		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
MBEMIEPC_01849	CDS	345	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
MBEMIEPC_01850	CDS	1044			COG2141	putative protein
MBEMIEPC_01851	CDS	510				hypothetical protein
MBEMIEPC_01852	CDS	975	rbn_3	3.1.26.11		Ribonuclease BN
MBEMIEPC_01853	CDS	462				hypothetical protein
MBEMIEPC_01854	CDS	444				hypothetical protein
MBEMIEPC_01855	CDS	264				hypothetical protein
MBEMIEPC_01856	CDS	144				hypothetical protein
MBEMIEPC_01857	CDS	180				hypothetical protein
MBEMIEPC_01858	CDS	165				hypothetical protein
MBEMIEPC_01859	CDS	1407	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MBEMIEPC_01860	CDS	1299	cry1		COG0415	Cryptochrome DASH
MBEMIEPC_01861	CDS	462				hypothetical protein
MBEMIEPC_01862	CDS	825	nei	3.2.2.-	COG0266	Endonuclease 8
MBEMIEPC_01863	CDS	306				hypothetical protein
MBEMIEPC_01864	CDS	447				hypothetical protein
MBEMIEPC_01865	CDS	1215	gcvT_3	2.1.2.10	COG0404	Aminomethyltransferase
MBEMIEPC_01866	CDS	201				hypothetical protein
MBEMIEPC_01867	CDS	1002	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MBEMIEPC_01868	CDS	210				hypothetical protein
MBEMIEPC_01869	CDS	276				hypothetical protein
MBEMIEPC_01870	CDS	1416				hypothetical protein
MBEMIEPC_01871	CDS	669	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MBEMIEPC_01872	CDS	186				hypothetical protein
MBEMIEPC_01873	CDS	2229	msbA	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
MBEMIEPC_01874	CDS	639	slmA_2			Nucleoid occlusion factor SlmA
MBEMIEPC_01875	CDS	522				hypothetical protein
MBEMIEPC_01876	CDS	1539	dtpT		COG3104	Di-/tripeptide transporter
MBEMIEPC_01877	CDS	1206	yfdE_4	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_01878	CDS	165				hypothetical protein
MBEMIEPC_01879	CDS	1143	estB_2	3.1.1.-	COG1680	Esterase EstB
MBEMIEPC_01880	CDS	639		1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
MBEMIEPC_01881	CDS	660				hypothetical protein
MBEMIEPC_01882	CDS	354				hypothetical protein
MBEMIEPC_01883	CDS	846	mucB		COG3026	Sigma factor AlgU regulatory protein MucB
MBEMIEPC_01884	CDS	2469	fyuA_6		COG1629	Pesticin receptor
MBEMIEPC_01885	CDS	732				hypothetical protein
MBEMIEPC_01886	CDS	483				hypothetical protein
MBEMIEPC_01887	CDS	246				hypothetical protein
MBEMIEPC_01888	CDS	315				hypothetical protein
MBEMIEPC_01889	CDS	363				hypothetical protein
MBEMIEPC_01890	CDS	312	cycA_1		COG2010	Cytochrome c-552
MBEMIEPC_01891	CDS	1938	atm1		COG5265	ATM1-type heavy metal exporter
MBEMIEPC_01892	CDS	1125				hypothetical protein
MBEMIEPC_01893	CDS	765	crt_6	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MBEMIEPC_01894	CDS	885		4.2.1.150	COG1024	Crotonyl-CoA hydratase
MBEMIEPC_01895	CDS	702	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
MBEMIEPC_01896	CDS	1209	nupX_2		COG1972	Putative nucleoside permease NupX
MBEMIEPC_01897	CDS	1206	deoB	5.4.2.7	COG1015	Phosphopentomutase
MBEMIEPC_01898	CDS	1629	pamO_1	1.14.13.92	COG2072	Phenylacetone monooxygenase
MBEMIEPC_01899	CDS	783	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
MBEMIEPC_01900	CDS	1020		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
MBEMIEPC_01901	CDS	828				hypothetical protein
MBEMIEPC_01902	CDS	639	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
MBEMIEPC_01903	CDS	1026				hypothetical protein
MBEMIEPC_01904	CDS	147				hypothetical protein
MBEMIEPC_01905	CDS	432				hypothetical protein
MBEMIEPC_01906	CDS	1212	yjiB_2	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
MBEMIEPC_01907	CDS	1227	yeaW_4	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MBEMIEPC_01908	CDS	1734			COG3653	putative protein
MBEMIEPC_01909	CDS	753	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
MBEMIEPC_01910	CDS	1296	hcaE_1	1.14.12.19	COG4638	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
MBEMIEPC_01911	CDS	1182				hypothetical protein
MBEMIEPC_01912	CDS	108				hypothetical protein
MBEMIEPC_01913	CDS	426			COG0664	Cyclic AMP receptor protein
MBEMIEPC_01914	CDS	2067				hypothetical protein
MBEMIEPC_01915	CDS	2043	cycA_2		COG2010	Cytochrome c-552
MBEMIEPC_01916	CDS	1134	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MBEMIEPC_01917	CDS	1311				hypothetical protein
MBEMIEPC_01918	CDS	1071	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
MBEMIEPC_01919	CDS	699	lutR		COG2186	HTH-type transcriptional regulator LutR
MBEMIEPC_01920	CDS	1449	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
MBEMIEPC_01921	CDS	1404	uxaC	5.3.1.12	COG1904	Uronate isomerase
MBEMIEPC_01922	CDS	876	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
MBEMIEPC_01923	CDS	1659		3.6.3.-		Putative multidrug export ATP-binding/permease protein
MBEMIEPC_01924	CDS	1890			COG1132	putative ABC transporter ATP-binding protein
MBEMIEPC_01925	CDS	2253	fyuA_7		COG1629	Pesticin receptor
MBEMIEPC_01926	CDS	594		4.2.1.150	COG1024	Crotonyl-CoA hydratase
MBEMIEPC_01927	CDS	1389	aam_3	3.5.1.13	COG0154	Acylamidase
MBEMIEPC_01928	CDS	1005			COG2141	putative protein
MBEMIEPC_01929	CDS	1650	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
MBEMIEPC_01930	CDS	588	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
MBEMIEPC_01931	CDS	1416	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
MBEMIEPC_01932	CDS	348				hypothetical protein
MBEMIEPC_01933	CDS	141				hypothetical protein
MBEMIEPC_01934	CDS	1143	tldD	3.4.-.-	COG0312	Metalloprotease TldD
MBEMIEPC_01935	CDS	192				hypothetical protein
MBEMIEPC_01936	CDS	1005				hypothetical protein
MBEMIEPC_01937	CDS	261				hypothetical protein
MBEMIEPC_01938	CDS	735				hypothetical protein
MBEMIEPC_01939	CDS	438				hypothetical protein
MBEMIEPC_01940	CDS	1332	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
MBEMIEPC_01941	CDS	240				hypothetical protein
MBEMIEPC_01942	CDS	1230				hypothetical protein
MBEMIEPC_01943	CDS	2499	rcsD	2.7.2.-		Phosphotransferase RcsD
MBEMIEPC_01944	CDS	504				hypothetical protein
MBEMIEPC_01945	CDS	438				hypothetical protein
MBEMIEPC_01946	CDS	1167	fadA5_1	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
MBEMIEPC_01947	CDS	1449				hypothetical protein
MBEMIEPC_01948	CDS	1272		1.14.-.-	COG2124	Cytochrome P450 130
MBEMIEPC_01949	CDS	1020	yfmJ_6	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
MBEMIEPC_01950	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
MBEMIEPC_01951	CDS	1239	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MBEMIEPC_01952	CDS	648				hypothetical protein
MBEMIEPC_01953	CDS	237	rpmB_2		COG0227	50S ribosomal protein L28
MBEMIEPC_01954	CDS	156	rpmG_2		COG0267	50S ribosomal protein L33
MBEMIEPC_01955	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MBEMIEPC_01956	CDS	477	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
MBEMIEPC_01957	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MBEMIEPC_01958	CDS	960	ftsY		COG0552	Signal recognition particle receptor FtsY
MBEMIEPC_01959	CDS	666	ftsE		COG2884	Cell division ATP-binding protein FtsE
MBEMIEPC_01960	CDS	960	ftsX		COG2177	Cell division protein FtsX
MBEMIEPC_01961	CDS	822	rpoH		COG0568	RNA polymerase sigma factor RpoH
MBEMIEPC_01962	CDS	381				hypothetical protein
MBEMIEPC_01963	CDS	627	trmB_2	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MBEMIEPC_01964	CDS	933	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
MBEMIEPC_01965	CDS	591	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MBEMIEPC_01966	CDS	414				hypothetical protein
MBEMIEPC_01967	CDS	594				hypothetical protein
MBEMIEPC_01968	CDS	792	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MBEMIEPC_01969	CDS	609			COG0325	Pyridoxal phosphate homeostasis protein
MBEMIEPC_01970	CDS	711	flgF		COG4787	Flagellar basal-body rod protein FlgF
MBEMIEPC_01971	CDS	1263	flgE		COG1749	Flagellar hook protein FlgE
MBEMIEPC_01972	CDS	663	flgD		COG1843	Basal-body rod modification protein FlgD
MBEMIEPC_01973	CDS	414	flgC		COG1558	Flagellar basal-body rod protein FlgC
MBEMIEPC_01974	CDS	390	flgB		COG1815	Flagellar basal body rod protein FlgB
MBEMIEPC_01975	CDS	927				hypothetical protein
MBEMIEPC_01976	CDS	315				hypothetical protein
MBEMIEPC_01977	CDS	498				hypothetical protein
MBEMIEPC_01978	CDS	258				hypothetical protein
MBEMIEPC_01979	CDS	459				hypothetical protein
MBEMIEPC_01980	CDS	984	ntrC_2		COG2204	DNA-binding transcriptional regulator NtrC
MBEMIEPC_01981	CDS	150				hypothetical protein
MBEMIEPC_01982	CDS	1077	trmB_3	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
MBEMIEPC_01983	CDS	1119	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
MBEMIEPC_01984	CDS	840			COG2141	putative protein
MBEMIEPC_01985	CDS	219				hypothetical protein
MBEMIEPC_01986	CDS	993				hypothetical protein
MBEMIEPC_01987	CDS	504	ssb		COG0629	Single-stranded DNA-binding protein
MBEMIEPC_01988	CDS	210				hypothetical protein
MBEMIEPC_01989	CDS	165				hypothetical protein
MBEMIEPC_01990	CDS	324			COG0640	HTH-type transcriptional regulator
MBEMIEPC_01991	CDS	969	yrbG		COG0530	Inner membrane protein YrbG
MBEMIEPC_01992	CDS	1182	fadA5_2	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
MBEMIEPC_01993	CDS	261				hypothetical protein
MBEMIEPC_01994	CDS	978				hypothetical protein
MBEMIEPC_01995	CDS	2091	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
MBEMIEPC_01996	CDS	543	fabG_12	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_01997	CDS	513	sauU			putative sulfoacetate transporter SauU
MBEMIEPC_01998	CDS	2061	swrC_3		COG0841	Swarming motility protein SwrC
MBEMIEPC_01999	CDS	339				hypothetical protein
MBEMIEPC_02000	CDS	390				hypothetical protein
MBEMIEPC_02001	CDS	651				hypothetical protein
MBEMIEPC_02002	CDS	369	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
MBEMIEPC_02003	CDS	840	nudC_3	3.6.1.22	COG2816	NADH pyrophosphatase
MBEMIEPC_02004	CDS	414				hypothetical protein
MBEMIEPC_02005	CDS	1623	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
MBEMIEPC_02006	CDS	759			COG3346	putative SURF1-like protein
MBEMIEPC_02007	CDS	804	truA_2	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MBEMIEPC_02008	CDS	168				hypothetical protein
MBEMIEPC_02009	CDS	1242	hsaA_3	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
MBEMIEPC_02010	CDS	318				hypothetical protein
MBEMIEPC_02011	CDS	471				hypothetical protein
MBEMIEPC_02012	CDS	945				hypothetical protein
MBEMIEPC_02013	CDS	849	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
MBEMIEPC_02014	CDS	2388	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
MBEMIEPC_02015	CDS	837				hypothetical protein
MBEMIEPC_02016	CDS	780	rnhA	3.1.26.4	COG3341	Ribonuclease H
MBEMIEPC_02017	CDS	1158	ampC_2	3.5.2.6		Beta-lactamase
MBEMIEPC_02018	CDS	1152				hypothetical protein
MBEMIEPC_02019	CDS	1062				hypothetical protein
MBEMIEPC_02020	CDS	102				hypothetical protein
MBEMIEPC_02021	CDS	762				hypothetical protein
MBEMIEPC_02022	CDS	858	ectD_1	1.14.11.55		Ectoine dioxygenase
MBEMIEPC_02023	CDS	366				hypothetical protein
MBEMIEPC_02024	CDS	2088				hypothetical protein
MBEMIEPC_02025	CDS	561				hypothetical protein
MBEMIEPC_02026	CDS	696				hypothetical protein
MBEMIEPC_02027	CDS	669				hypothetical protein
MBEMIEPC_02028	CDS	264				hypothetical protein
MBEMIEPC_02029	CDS	1128				hypothetical protein
MBEMIEPC_02030	CDS	1179	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MBEMIEPC_02031	CDS	1857	fabY	2.3.1.180	COG0304	Beta-ketoacyl-[acyl-carrier-protein] synthase FabY
MBEMIEPC_02032	CDS	1491	prfC		COG4108	Peptide chain release factor RF3
MBEMIEPC_02033	CDS	930	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
MBEMIEPC_02034	CDS	732				hypothetical protein
MBEMIEPC_02035	CDS	1827				hypothetical protein
MBEMIEPC_02036	CDS	360				hypothetical protein
MBEMIEPC_02037	CDS	393				hypothetical protein
MBEMIEPC_02038	CDS	261				hypothetical protein
MBEMIEPC_02039	CDS	1233				hypothetical protein
MBEMIEPC_02040	CDS	1101	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
MBEMIEPC_02041	CDS	585	nfuA		COG0316	Fe/S biogenesis protein NfuA
MBEMIEPC_02042	CDS	384				hypothetical protein
MBEMIEPC_02043	CDS	120				hypothetical protein
MBEMIEPC_02044	CDS	1281	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
MBEMIEPC_02045	CDS	594	inhA	4.2.1.103		Isonitrile hydratase
MBEMIEPC_02046	CDS	501	ansA	3.5.1.1	COG0252	L-asparaginase 1
MBEMIEPC_02047	CDS	1134	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
MBEMIEPC_02048	CDS	906	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
MBEMIEPC_02049	CDS	1305	aroA_2	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
MBEMIEPC_02050	CDS	684				hypothetical protein
MBEMIEPC_02051	CDS	558	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MBEMIEPC_02052	CDS	405	alkA_2		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
MBEMIEPC_02053	CDS	1095	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
MBEMIEPC_02054	CDS	735	ubiG_2	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
MBEMIEPC_02055	CDS	735	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
MBEMIEPC_02056	CDS	1077				hypothetical protein
MBEMIEPC_02057	CDS	1497				hypothetical protein
MBEMIEPC_02058	CDS	642	slmA_3			Nucleoid occlusion factor SlmA
MBEMIEPC_02059	CDS	630				hypothetical protein
MBEMIEPC_02060	CDS	738	pmpR		COG0217	Transcriptional regulatory protein PmpR
MBEMIEPC_02061	CDS	1161	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
MBEMIEPC_02062	CDS	597				hypothetical protein
MBEMIEPC_02063	CDS	912	folD_2		COG0190	Bifunctional protein FolD protein
MBEMIEPC_02064	CDS	624	cymR			HTH-type transcriptional regulator CymR
MBEMIEPC_02065	CDS	915				hypothetical protein
MBEMIEPC_02066	CDS	900	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
MBEMIEPC_02067	CDS	636	drgA			Protein DrgA
MBEMIEPC_02068	CDS	753				hypothetical protein
MBEMIEPC_02069	CDS	960				hypothetical protein
MBEMIEPC_02070	CDS	480				hypothetical protein
MBEMIEPC_02071	CDS	1422		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
MBEMIEPC_02072	CDS	1320	linC_8	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_02073	CDS	789				hypothetical protein
MBEMIEPC_02074	CDS	1725			COG3653	putative protein
MBEMIEPC_02075	CDS	1230	fadA_4	2.3.1.-	COG0183	Putative acyltransferase
MBEMIEPC_02076	CDS	1338	hcaE_2	1.14.12.19	COG4638	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
MBEMIEPC_02077	CDS	390				hypothetical protein
MBEMIEPC_02078	CDS	735		1.2.1.97		3-sulfolactaldehyde dehydrogenase
MBEMIEPC_02079	CDS	504				hypothetical protein
MBEMIEPC_02080	CDS	180				hypothetical protein
MBEMIEPC_02081	CDS	381				hypothetical protein
MBEMIEPC_02082	CDS	3183	mdtC		COG0841	Multidrug resistance protein MdtC
MBEMIEPC_02083	CDS	600				hypothetical protein
MBEMIEPC_02084	CDS	1269	linC_9	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_02085	CDS	1185	yeaW_5	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MBEMIEPC_02086	CDS	288				hypothetical protein
MBEMIEPC_02087	CDS	1584	alkJ_3	1.1.99.-		Alcohol dehydrogenase [acceptor]
MBEMIEPC_02088	CDS	2052				hypothetical protein
MBEMIEPC_02089	CDS	102				hypothetical protein
MBEMIEPC_02090	CDS	1209				hypothetical protein
MBEMIEPC_02091	CDS	270				hypothetical protein
MBEMIEPC_02092	CDS	1023	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
MBEMIEPC_02093	CDS	363	rplT		COG0292	50S ribosomal protein L20
MBEMIEPC_02094	CDS	195	rpmI		COG0291	50S ribosomal protein L35
MBEMIEPC_02095	CDS	366				hypothetical protein
